"","Season","County","Week","Year","Incidents","Predicted","Error","Latitude","Longitude"
"9312","2013-2014","Cortland",6,2014,9,NA,NA,42.5938237,-76.0762647
"9313","2013-2014","Delaware",6,2014,14,NA,NA,42.1939865,-74.966728
"9314","2013-2014","Dutchess",6,2014,30,NA,NA,41.7550085,-73.7399512
"9315","2013-2014","Erie",6,2014,69,NA,NA,42.752759,-78.7781922
"9316","2013-2014","Essex",6,2014,0,NA,NA,44.1089711,-73.7775726
"9317","2013-2014","Franklin",6,2014,6,NA,NA,44.5943743,-74.3106698
"9318","2013-2014","Fulton",6,2014,3,NA,NA,43.1156093,-74.4236782
"9319","2013-2014","Genesee",6,2014,6,NA,NA,43.0009096,-78.1927784
"9320","2013-2014","Greene",6,2014,3,NA,NA,42.2869511,-74.1494949
"9321","2013-2014","Hamilton",6,2014,0,NA,NA,43.6578786,-74.5024556
"9322","2013-2014","Herkimer",6,2014,16,NA,NA,43.1631,-74.8741
"9323","2013-2014","Jefferson",6,2014,7,NA,NA,44.0607,-75.9928
"9324","2013-2014","Kings",6,2014,133,NA,NA,40.6782,-73.9442
"9325","2013-2014","Lewis",6,2014,4,NA,NA,43.7863965,-75.4426165
"9326","2013-2014","Livingston",6,2014,9,NA,NA,42.7274845,-77.7697795
"9327","2013-2014","Madison",6,2014,14,NA,NA,42.9100255,-75.6635749
"9328","2013-2014","Monroe",6,2014,109,NA,NA,43.174966,-77.639663
"9329","2013-2014","Montgomery",6,2014,6,NA,NA,42.9008912,-74.4353575
"9330","2013-2014","Nassau",6,2014,131,NA,NA,40.7506561,-73.582905
"9331","2013-2014","New york",6,2014,114,NA,NA,40.7831,-73.9712
"9332","2013-2014","Niagara",6,2014,7,NA,NA,43.203001,-78.71083
"9333","2013-2014","Oneida",6,2014,77,NA,NA,43.2427273,-75.4342824
"9334","2013-2014","Onondaga",6,2014,98,NA,NA,43.0065299,-76.1961167
"9335","2013-2014","Ontario",6,2014,14,NA,NA,42.8566949,-77.3032768
"9336","2013-2014","Orange",6,2014,34,NA,NA,41.4024096,-74.3062522
"9337","2013-2014","Orleans",6,2014,7,NA,NA,43.209007,-78.254897
"9338","2013-2014","Oswego",6,2014,32,NA,NA,43.4614428,-76.209258
"9339","2013-2014","Otsego",6,2014,6,NA,NA,42.6297762,-75.028841
"9340","2013-2014","Putnam",6,2014,11,NA,NA,41.4351,-73.7949
"9341","2013-2014","Queens",6,2014,154,NA,NA,40.7282,-73.7949
"9342","2013-2014","Rensselaer",6,2014,14,NA,NA,42.7104206,-73.5138454
"9343","2013-2014","Richmond",6,2014,42,NA,NA,40.5795,-74.1502
"9344","2013-2014","Rockland",6,2014,12,NA,NA,41.1547851,-74.0247721
"9345","2013-2014","Saratoga",6,2014,51,NA,NA,43.1061353,-73.8553872
"9346","2013-2014","Schenectady",6,2014,27,NA,NA,42.8175421,-74.0435834
"9347","2013-2014","Schoharie",6,2014,3,NA,NA,42.591294,-74.4381718
"9348","2013-2014","Schuyler",6,2014,6,NA,NA,42.419776,-76.9386038
"9349","2013-2014","Seneca",6,2014,3,NA,NA,42.7652,-76.8721
"9350","2013-2014","St lawrence",6,2014,49,NA,NA,44.4881125,-75.074311
"9351","2013-2014","Steuben",6,2014,22,NA,NA,42.2667252,-77.3855253
"9352","2013-2014","Suffolk",6,2014,168,NA,NA,40.943554,-72.6922184
"9353","2013-2014","Sullivan",6,2014,14,NA,NA,41.7201763,-74.7646796
"9354","2013-2014","Tioga",6,2014,16,NA,NA,42.1256,-76.3637
"9355","2013-2014","Tompkins",6,2014,47,NA,NA,42.4532811,-76.4737116
"9356","2013-2014","Ulster",6,2014,24,NA,NA,41.9472321,-74.265447
"9357","2013-2014","Warren",6,2014,3,NA,NA,43.5551053,-73.8381388
"9358","2013-2014","Washington",6,2014,3,NA,NA,43.3123766,-73.4394282
"9359","2013-2014","Wayne",6,2014,22,NA,NA,43.202,-77.0104
"9360","2013-2014","Westchester",6,2014,138,NA,NA,41.1527698,-73.745912
"9361","2013-2014","Wyoming",6,2014,0,NA,NA,42.7013627,-78.2285667
"9362","2013-2014","Yates",6,2014,6,NA,NA,42.6431,-77.1485
"9363","2013-2014","Albany",7,2014,35,NA,NA,42.5882713,-73.9740136
"9364","2013-2014","Allegany",7,2014,18,NA,NA,42.2478938,-78.0261758
"9365","2013-2014","Bronx",7,2014,151,NA,NA,40.8448,-73.8648
"9366","2013-2014","Broome",7,2014,42,NA,NA,42.1619773,-75.830291
"9367","2013-2014","Cattaraugus",7,2014,7,NA,NA,42.2448527,-78.6810055
"9368","2013-2014","Cayuga",7,2014,8,NA,NA,43.0085456,-76.5745866
"9369","2013-2014","Chautauqua",7,2014,22,NA,NA,42.3042159,-79.4075949
"9370","2013-2014","Chemung",7,2014,2,NA,NA,42.1552807,-76.7471788
"9371","2013-2014","Chenango",7,2014,18,NA,NA,42.489732,-75.6049051
"9372","2013-2014","Clinton",7,2014,0,NA,NA,44.7527103,-73.7056478
"9373","2013-2014","Columbia",7,2014,3,NA,NA,42.2477286,-73.6268046
"9374","2013-2014","Cortland",7,2014,4,NA,NA,42.5938237,-76.0762647
"9375","2013-2014","Delaware",7,2014,5,NA,NA,42.1939865,-74.966728
"9376","2013-2014","Dutchess",7,2014,26,NA,NA,41.7550085,-73.7399512
"9377","2013-2014","Erie",7,2014,60,NA,NA,42.752759,-78.7781922
"9378","2013-2014","Essex",7,2014,4,NA,NA,44.1089711,-73.7775726
"9379","2013-2014","Franklin",7,2014,1,NA,NA,44.5943743,-74.3106698
"9380","2013-2014","Fulton",7,2014,5,NA,NA,43.1156093,-74.4236782
"9381","2013-2014","Genesee",7,2014,6,NA,NA,43.0009096,-78.1927784
"9382","2013-2014","Greene",7,2014,7,NA,NA,42.2869511,-74.1494949
"9383","2013-2014","Hamilton",7,2014,0,NA,NA,43.6578786,-74.5024556
"9384","2013-2014","Herkimer",7,2014,9,NA,NA,43.1631,-74.8741
"9385","2013-2014","Jefferson",7,2014,25,NA,NA,44.0607,-75.9928
"9386","2013-2014","Kings",7,2014,82,NA,NA,40.6782,-73.9442
"9387","2013-2014","Lewis",7,2014,6,NA,NA,43.7863965,-75.4426165
"9388","2013-2014","Livingston",7,2014,6,NA,NA,42.7274845,-77.7697795
"9389","2013-2014","Madison",7,2014,15,NA,NA,42.9100255,-75.6635749
"9390","2013-2014","Monroe",7,2014,110,NA,NA,43.174966,-77.639663
"9391","2013-2014","Montgomery",7,2014,3,NA,NA,42.9008912,-74.4353575
"9392","2013-2014","Nassau",7,2014,106,NA,NA,40.7506561,-73.582905
"9393","2013-2014","New york",7,2014,98,NA,NA,40.7831,-73.9712
"9394","2013-2014","Niagara",7,2014,6,NA,NA,43.203001,-78.71083
"9395","2013-2014","Oneida",7,2014,59,NA,NA,43.2427273,-75.4342824
"9396","2013-2014","Onondaga",7,2014,120,NA,NA,43.0065299,-76.1961167
"9397","2013-2014","Ontario",7,2014,10,NA,NA,42.8566949,-77.3032768
"9398","2013-2014","Orange",7,2014,34,NA,NA,41.4024096,-74.3062522
"9399","2013-2014","Orleans",7,2014,2,NA,NA,43.209007,-78.254897
"9400","2013-2014","Oswego",7,2014,29,NA,NA,43.4614428,-76.209258
"9401","2013-2014","Otsego",7,2014,3,NA,NA,42.6297762,-75.028841
"9402","2013-2014","Putnam",7,2014,4,NA,NA,41.4351,-73.7949
"9403","2013-2014","Queens",7,2014,134,NA,NA,40.7282,-73.7949
"9404","2013-2014","Rensselaer",7,2014,10,NA,NA,42.7104206,-73.5138454
"9405","2013-2014","Richmond",7,2014,31,NA,NA,40.5795,-74.1502
"9406","2013-2014","Rockland",7,2014,7,NA,NA,41.1547851,-74.0247721
"9407","2013-2014","Saratoga",7,2014,32,NA,NA,43.1061353,-73.8553872
"9408","2013-2014","Schenectady",7,2014,11,NA,NA,42.8175421,-74.0435834
"9409","2013-2014","Schoharie",7,2014,5,NA,NA,42.591294,-74.4381718
"9410","2013-2014","Schuyler",7,2014,4,NA,NA,42.419776,-76.9386038
"9411","2013-2014","Seneca",7,2014,10,NA,NA,42.7652,-76.8721
"9412","2013-2014","St lawrence",7,2014,26,NA,NA,44.4881125,-75.074311
"9413","2013-2014","Steuben",7,2014,5,NA,NA,42.2667252,-77.3855253
"9414","2013-2014","Suffolk",7,2014,130,NA,NA,40.943554,-72.6922184
"9415","2013-2014","Sullivan",7,2014,14,NA,NA,41.7201763,-74.7646796
"9416","2013-2014","Tioga",7,2014,7,NA,NA,42.1256,-76.3637
"9417","2013-2014","Tompkins",7,2014,26,NA,NA,42.4532811,-76.4737116
"9418","2013-2014","Ulster",7,2014,23,NA,NA,41.9472321,-74.265447
"9419","2013-2014","Warren",7,2014,2,NA,NA,43.5551053,-73.8381388
"9420","2013-2014","Washington",7,2014,6,NA,NA,43.3123766,-73.4394282
"9421","2013-2014","Wayne",7,2014,10,NA,NA,43.202,-77.0104
"9422","2013-2014","Westchester",7,2014,90,NA,NA,41.1527698,-73.745912
"9423","2013-2014","Wyoming",7,2014,1,NA,NA,42.7013627,-78.2285667
"9424","2013-2014","Yates",7,2014,1,NA,NA,42.6431,-77.1485
"9425","2013-2014","Albany",8,2014,12,NA,NA,42.5882713,-73.9740136
"9426","2013-2014","Allegany",8,2014,9,NA,NA,42.2478938,-78.0261758
"9427","2013-2014","Bronx",8,2014,123,NA,NA,40.8448,-73.8648
"9428","2013-2014","Broome",8,2014,35,NA,NA,42.1619773,-75.830291
"9429","2013-2014","Cattaraugus",8,2014,2,NA,NA,42.2448527,-78.6810055
"9430","2013-2014","Cayuga",8,2014,4,NA,NA,43.0085456,-76.5745866
"9431","2013-2014","Chautauqua",8,2014,30,NA,NA,42.3042159,-79.4075949
"9432","2013-2014","Chemung",8,2014,4,NA,NA,42.1552807,-76.7471788
"9433","2013-2014","Chenango",8,2014,14,NA,NA,42.489732,-75.6049051
"9434","2013-2014","Clinton",8,2014,0,NA,NA,44.7527103,-73.7056478
"9435","2013-2014","Columbia",8,2014,7,NA,NA,42.2477286,-73.6268046
"9436","2013-2014","Cortland",8,2014,4,NA,NA,42.5938237,-76.0762647
"9437","2013-2014","Delaware",8,2014,1,NA,NA,42.1939865,-74.966728
"9438","2013-2014","Dutchess",8,2014,15,NA,NA,41.7550085,-73.7399512
"9439","2013-2014","Erie",8,2014,36,NA,NA,42.752759,-78.7781922
"9440","2013-2014","Essex",8,2014,1,NA,NA,44.1089711,-73.7775726
"9441","2013-2014","Franklin",8,2014,2,NA,NA,44.5943743,-74.3106698
"9442","2013-2014","Fulton",8,2014,3,NA,NA,43.1156093,-74.4236782
"9443","2013-2014","Genesee",8,2014,3,NA,NA,43.0009096,-78.1927784
"9444","2013-2014","Greene",8,2014,3,NA,NA,42.2869511,-74.1494949
"9445","2013-2014","Hamilton",8,2014,0,NA,NA,43.6578786,-74.5024556
"9446","2013-2014","Herkimer",8,2014,6,NA,NA,43.1631,-74.8741
"9447","2013-2014","Jefferson",8,2014,7,NA,NA,44.0607,-75.9928
"9448","2013-2014","Kings",8,2014,76,NA,NA,40.6782,-73.9442
"9449","2013-2014","Lewis",8,2014,1,NA,NA,43.7863965,-75.4426165
"9450","2013-2014","Livingston",8,2014,7,NA,NA,42.7274845,-77.7697795
"9451","2013-2014","Madison",8,2014,13,NA,NA,42.9100255,-75.6635749
"9452","2013-2014","Monroe",8,2014,80,NA,NA,43.174966,-77.639663
"9453","2013-2014","Montgomery",8,2014,5,NA,NA,42.9008912,-74.4353575
"9454","2013-2014","Nassau",8,2014,79,NA,NA,40.7506561,-73.582905
"9455","2013-2014","New york",8,2014,76,NA,NA,40.7831,-73.9712
"9456","2013-2014","Niagara",8,2014,0,NA,NA,43.203001,-78.71083
"9457","2013-2014","Oneida",8,2014,46,NA,NA,43.2427273,-75.4342824
"9458","2013-2014","Onondaga",8,2014,105,NA,NA,43.0065299,-76.1961167
"9459","2013-2014","Ontario",8,2014,7,NA,NA,42.8566949,-77.3032768
"9460","2013-2014","Orange",8,2014,38,NA,NA,41.4024096,-74.3062522
"9461","2013-2014","Orleans",8,2014,3,NA,NA,43.209007,-78.254897
"9462","2013-2014","Oswego",8,2014,16,NA,NA,43.4614428,-76.209258
"9463","2013-2014","Otsego",8,2014,2,NA,NA,42.6297762,-75.028841
"9464","2013-2014","Putnam",8,2014,5,NA,NA,41.4351,-73.7949
"9465","2013-2014","Queens",8,2014,133,NA,NA,40.7282,-73.7949
"9466","2013-2014","Rensselaer",8,2014,4,NA,NA,42.7104206,-73.5138454
"9467","2013-2014","Richmond",8,2014,10,NA,NA,40.5795,-74.1502
"9468","2013-2014","Rockland",8,2014,1,NA,NA,41.1547851,-74.0247721
"9469","2013-2014","Saratoga",8,2014,14,NA,NA,43.1061353,-73.8553872
"9470","2013-2014","Schenectady",8,2014,5,NA,NA,42.8175421,-74.0435834
"9471","2013-2014","Schoharie",8,2014,0,NA,NA,42.591294,-74.4381718
"9472","2013-2014","Schuyler",8,2014,3,NA,NA,42.419776,-76.9386038
"9473","2013-2014","Seneca",8,2014,2,NA,NA,42.7652,-76.8721
"9474","2013-2014","St lawrence",8,2014,20,NA,NA,44.4881125,-75.074311
"9475","2013-2014","Steuben",8,2014,6,NA,NA,42.2667252,-77.3855253
"9476","2013-2014","Suffolk",8,2014,90,NA,NA,40.943554,-72.6922184
"9477","2013-2014","Sullivan",8,2014,8,NA,NA,41.7201763,-74.7646796
"9478","2013-2014","Tioga",8,2014,11,NA,NA,42.1256,-76.3637
"9479","2013-2014","Tompkins",8,2014,3,NA,NA,42.4532811,-76.4737116
"9480","2013-2014","Ulster",8,2014,7,NA,NA,41.9472321,-74.265447
"9481","2013-2014","Warren",8,2014,1,NA,NA,43.5551053,-73.8381388
"9482","2013-2014","Washington",8,2014,7,NA,NA,43.3123766,-73.4394282
"9483","2013-2014","Wayne",8,2014,9,NA,NA,43.202,-77.0104
"9484","2013-2014","Westchester",8,2014,57,NA,NA,41.1527698,-73.745912
"9485","2013-2014","Wyoming",8,2014,0,NA,NA,42.7013627,-78.2285667
"9486","2013-2014","Yates",8,2014,9,NA,NA,42.6431,-77.1485
"9487","2013-2014","Albany",9,2014,8,NA,NA,42.5882713,-73.9740136
"9488","2013-2014","Allegany",9,2014,3,NA,NA,42.2478938,-78.0261758
"9489","2013-2014","Bronx",9,2014,113,NA,NA,40.8448,-73.8648
"9490","2013-2014","Broome",9,2014,35,NA,NA,42.1619773,-75.830291
"9491","2013-2014","Cattaraugus",9,2014,0,NA,NA,42.2448527,-78.6810055
"9492","2013-2014","Cayuga",9,2014,8,NA,NA,43.0085456,-76.5745866
"9493","2013-2014","Chautauqua",9,2014,14,NA,NA,42.3042159,-79.4075949
"9494","2013-2014","Chemung",9,2014,0,NA,NA,42.1552807,-76.7471788
"9495","2013-2014","Chenango",9,2014,18,NA,NA,42.489732,-75.6049051
"9496","2013-2014","Clinton",9,2014,2,NA,NA,44.7527103,-73.7056478
"9497","2013-2014","Columbia",9,2014,8,NA,NA,42.2477286,-73.6268046
"9498","2013-2014","Cortland",9,2014,1,NA,NA,42.5938237,-76.0762647
"9499","2013-2014","Delaware",9,2014,1,NA,NA,42.1939865,-74.966728
"9500","2013-2014","Dutchess",9,2014,16,NA,NA,41.7550085,-73.7399512
"9501","2013-2014","Erie",9,2014,24,NA,NA,42.752759,-78.7781922
"9502","2013-2014","Essex",9,2014,2,NA,NA,44.1089711,-73.7775726
"9503","2013-2014","Franklin",9,2014,1,NA,NA,44.5943743,-74.3106698
"9504","2013-2014","Fulton",9,2014,1,NA,NA,43.1156093,-74.4236782
"9505","2013-2014","Genesee",9,2014,8,NA,NA,43.0009096,-78.1927784
"9506","2013-2014","Greene",9,2014,11,NA,NA,42.2869511,-74.1494949
"9507","2013-2014","Hamilton",9,2014,0,NA,NA,43.6578786,-74.5024556
"9508","2013-2014","Herkimer",9,2014,6,NA,NA,43.1631,-74.8741
"9509","2013-2014","Jefferson",9,2014,2,NA,NA,44.0607,-75.9928
"9510","2013-2014","Kings",9,2014,63,NA,NA,40.6782,-73.9442
"9511","2013-2014","Lewis",9,2014,2,NA,NA,43.7863965,-75.4426165
"9512","2013-2014","Livingston",9,2014,4,NA,NA,42.7274845,-77.7697795
"9513","2013-2014","Madison",9,2014,7,NA,NA,42.9100255,-75.6635749
"9514","2013-2014","Monroe",9,2014,73,NA,NA,43.174966,-77.639663
"9515","2013-2014","Montgomery",9,2014,2,NA,NA,42.9008912,-74.4353575
"9516","2013-2014","Nassau",9,2014,54,NA,NA,40.7506561,-73.582905
"9517","2013-2014","New york",9,2014,69,NA,NA,40.7831,-73.9712
"9518","2013-2014","Niagara",9,2014,1,NA,NA,43.203001,-78.71083
"9519","2013-2014","Oneida",9,2014,27,NA,NA,43.2427273,-75.4342824
"9520","2013-2014","Onondaga",9,2014,78,NA,NA,43.0065299,-76.1961167
"9521","2013-2014","Ontario",9,2014,17,NA,NA,42.8566949,-77.3032768
"9522","2013-2014","Orange",9,2014,35,NA,NA,41.4024096,-74.3062522
"9523","2013-2014","Orleans",9,2014,3,NA,NA,43.209007,-78.254897
"9524","2013-2014","Oswego",9,2014,19,NA,NA,43.4614428,-76.209258
"9525","2013-2014","Otsego",9,2014,0,NA,NA,42.6297762,-75.028841
"9526","2013-2014","Putnam",9,2014,4,NA,NA,41.4351,-73.7949
"9527","2013-2014","Queens",9,2014,81,NA,NA,40.7282,-73.7949
"9528","2013-2014","Rensselaer",9,2014,5,NA,NA,42.7104206,-73.5138454
"9529","2013-2014","Richmond",9,2014,8,NA,NA,40.5795,-74.1502
"9530","2013-2014","Rockland",9,2014,2,NA,NA,41.1547851,-74.0247721
"9531","2013-2014","Saratoga",9,2014,21,NA,NA,43.1061353,-73.8553872
"9532","2013-2014","Schenectady",9,2014,15,NA,NA,42.8175421,-74.0435834
"9533","2013-2014","Schoharie",9,2014,1,NA,NA,42.591294,-74.4381718
"9534","2013-2014","Schuyler",9,2014,3,NA,NA,42.419776,-76.9386038
"9535","2013-2014","Seneca",9,2014,2,NA,NA,42.7652,-76.8721
"9536","2013-2014","St lawrence",9,2014,11,NA,NA,44.4881125,-75.074311
"9537","2013-2014","Steuben",9,2014,7,NA,NA,42.2667252,-77.3855253
"9538","2013-2014","Suffolk",9,2014,66,NA,NA,40.943554,-72.6922184
"9539","2013-2014","Sullivan",9,2014,5,NA,NA,41.7201763,-74.7646796
"9540","2013-2014","Tioga",9,2014,7,NA,NA,42.1256,-76.3637
"9541","2013-2014","Tompkins",9,2014,4,NA,NA,42.4532811,-76.4737116
"9542","2013-2014","Ulster",9,2014,11,NA,NA,41.9472321,-74.265447
"9543","2013-2014","Warren",9,2014,0,NA,NA,43.5551053,-73.8381388
"9544","2013-2014","Washington",9,2014,2,NA,NA,43.3123766,-73.4394282
"9545","2013-2014","Wayne",9,2014,6,NA,NA,43.202,-77.0104
"9546","2013-2014","Westchester",9,2014,44,NA,NA,41.1527698,-73.745912
"9547","2013-2014","Wyoming",9,2014,1,NA,NA,42.7013627,-78.2285667
"9548","2013-2014","Yates",9,2014,4,NA,NA,42.6431,-77.1485
"9549","2013-2014","Albany",10,2014,10,NA,NA,42.5882713,-73.9740136
"9550","2013-2014","Allegany",10,2014,8,NA,NA,42.2478938,-78.0261758
"9551","2013-2014","Bronx",10,2014,112,NA,NA,40.8448,-73.8648
"9552","2013-2014","Broome",10,2014,18,NA,NA,42.1619773,-75.830291
"9553","2013-2014","Cattaraugus",10,2014,1,NA,NA,42.2448527,-78.6810055
"9554","2013-2014","Cayuga",10,2014,10,NA,NA,43.0085456,-76.5745866
"9555","2013-2014","Chautauqua",10,2014,14,NA,NA,42.3042159,-79.4075949
"9556","2013-2014","Chemung",10,2014,0,NA,NA,42.1552807,-76.7471788
"9557","2013-2014","Chenango",10,2014,4,NA,NA,42.489732,-75.6049051
"9558","2013-2014","Clinton",10,2014,3,NA,NA,44.7527103,-73.7056478
"9559","2013-2014","Columbia",10,2014,9,NA,NA,42.2477286,-73.6268046
"9560","2013-2014","Cortland",10,2014,2,NA,NA,42.5938237,-76.0762647
"9561","2013-2014","Delaware",10,2014,0,NA,NA,42.1939865,-74.966728
"9562","2013-2014","Dutchess",10,2014,5,NA,NA,41.7550085,-73.7399512
"9563","2013-2014","Erie",10,2014,23,NA,NA,42.752759,-78.7781922
"9564","2013-2014","Essex",10,2014,3,NA,NA,44.1089711,-73.7775726
"9565","2013-2014","Franklin",10,2014,1,NA,NA,44.5943743,-74.3106698
"9566","2013-2014","Fulton",10,2014,2,NA,NA,43.1156093,-74.4236782
"9567","2013-2014","Genesee",10,2014,5,NA,NA,43.0009096,-78.1927784
"9568","2013-2014","Greene",10,2014,0,NA,NA,42.2869511,-74.1494949
"9569","2013-2014","Hamilton",10,2014,0,NA,NA,43.6578786,-74.5024556
"9570","2013-2014","Herkimer",10,2014,3,NA,NA,43.1631,-74.8741
"9571","2013-2014","Jefferson",10,2014,3,NA,NA,44.0607,-75.9928
"9572","2013-2014","Kings",10,2014,75,NA,NA,40.6782,-73.9442
"9573","2013-2014","Lewis",10,2014,0,NA,NA,43.7863965,-75.4426165
"9574","2013-2014","Livingston",10,2014,6,NA,NA,42.7274845,-77.7697795
"9575","2013-2014","Madison",10,2014,2,NA,NA,42.9100255,-75.6635749
"9576","2013-2014","Monroe",10,2014,46,NA,NA,43.174966,-77.639663
"9577","2013-2014","Montgomery",10,2014,0,NA,NA,42.9008912,-74.4353575
"9578","2013-2014","Nassau",10,2014,70,NA,NA,40.7506561,-73.582905
"9579","2013-2014","New york",10,2014,58,NA,NA,40.7831,-73.9712
"9580","2013-2014","Niagara",10,2014,2,NA,NA,43.203001,-78.71083
"9581","2013-2014","Oneida",10,2014,42,NA,NA,43.2427273,-75.4342824
"9582","2013-2014","Onondaga",10,2014,45,NA,NA,43.0065299,-76.1961167
"9583","2013-2014","Ontario",10,2014,6,NA,NA,42.8566949,-77.3032768
"9584","2013-2014","Orange",10,2014,89,NA,NA,41.4024096,-74.3062522
"9585","2013-2014","Orleans",10,2014,3,NA,NA,43.209007,-78.254897
"9586","2013-2014","Oswego",10,2014,16,NA,NA,43.4614428,-76.209258
"9587","2013-2014","Otsego",10,2014,1,NA,NA,42.6297762,-75.028841
"9588","2013-2014","Putnam",10,2014,3,NA,NA,41.4351,-73.7949
"9589","2013-2014","Queens",10,2014,143,NA,NA,40.7282,-73.7949
"9590","2013-2014","Rensselaer",10,2014,2,NA,NA,42.7104206,-73.5138454
"9591","2013-2014","Richmond",10,2014,19,NA,NA,40.5795,-74.1502
"9592","2013-2014","Rockland",10,2014,15,NA,NA,41.1547851,-74.0247721
"9593","2013-2014","Saratoga",10,2014,7,NA,NA,43.1061353,-73.8553872
"9594","2013-2014","Schenectady",10,2014,3,NA,NA,42.8175421,-74.0435834
"9595","2013-2014","Schoharie",10,2014,0,NA,NA,42.591294,-74.4381718
"9596","2013-2014","Schuyler",10,2014,1,NA,NA,42.419776,-76.9386038
"9597","2013-2014","Seneca",10,2014,3,NA,NA,42.7652,-76.8721
"9598","2013-2014","St lawrence",10,2014,8,NA,NA,44.4881125,-75.074311
"9599","2013-2014","Steuben",10,2014,4,NA,NA,42.2667252,-77.3855253
"9600","2013-2014","Suffolk",10,2014,73,NA,NA,40.943554,-72.6922184
"9601","2013-2014","Sullivan",10,2014,7,NA,NA,41.7201763,-74.7646796
"9602","2013-2014","Tioga",10,2014,4,NA,NA,42.1256,-76.3637
"9603","2013-2014","Tompkins",10,2014,1,NA,NA,42.4532811,-76.4737116
"9604","2013-2014","Ulster",10,2014,11,NA,NA,41.9472321,-74.265447
"9605","2013-2014","Warren",10,2014,2,NA,NA,43.5551053,-73.8381388
"9606","2013-2014","Washington",10,2014,2,NA,NA,43.3123766,-73.4394282
"9607","2013-2014","Wayne",10,2014,5,NA,NA,43.202,-77.0104
"9608","2013-2014","Westchester",10,2014,48,NA,NA,41.1527698,-73.745912
"9609","2013-2014","Wyoming",10,2014,0,NA,NA,42.7013627,-78.2285667
"9610","2013-2014","Yates",10,2014,2,NA,NA,42.6431,-77.1485
"9611","2013-2014","Albany",11,2014,14,NA,NA,42.5882713,-73.9740136
"9612","2013-2014","Allegany",11,2014,0,NA,NA,42.2478938,-78.0261758
"9613","2013-2014","Bronx",11,2014,134,NA,NA,40.8448,-73.8648
"9614","2013-2014","Broome",11,2014,24,NA,NA,42.1619773,-75.830291
"9615","2013-2014","Cattaraugus",11,2014,0,NA,NA,42.2448527,-78.6810055
"9616","2013-2014","Cayuga",11,2014,4,NA,NA,43.0085456,-76.5745866
"9617","2013-2014","Chautauqua",11,2014,6,NA,NA,42.3042159,-79.4075949
"9618","2013-2014","Chemung",11,2014,3,NA,NA,42.1552807,-76.7471788
"9619","2013-2014","Chenango",11,2014,4,NA,NA,42.489732,-75.6049051
"9620","2013-2014","Clinton",11,2014,6,NA,NA,44.7527103,-73.7056478
"9621","2013-2014","Columbia",11,2014,10,NA,NA,42.2477286,-73.6268046
"9622","2013-2014","Cortland",11,2014,0,NA,NA,42.5938237,-76.0762647
"9623","2013-2014","Delaware",11,2014,1,NA,NA,42.1939865,-74.966728
"9624","2013-2014","Dutchess",11,2014,7,NA,NA,41.7550085,-73.7399512
"9625","2013-2014","Erie",11,2014,12,NA,NA,42.752759,-78.7781922
"9626","2013-2014","Essex",11,2014,8,NA,NA,44.1089711,-73.7775726
"9627","2013-2014","Franklin",11,2014,0,NA,NA,44.5943743,-74.3106698
"9628","2013-2014","Fulton",11,2014,0,NA,NA,43.1156093,-74.4236782
"9629","2013-2014","Genesee",11,2014,1,NA,NA,43.0009096,-78.1927784
"9630","2013-2014","Greene",11,2014,1,NA,NA,42.2869511,-74.1494949
"9631","2013-2014","Hamilton",11,2014,0,NA,NA,43.6578786,-74.5024556
"9632","2013-2014","Herkimer",11,2014,1,NA,NA,43.1631,-74.8741
"9633","2013-2014","Jefferson",11,2014,1,NA,NA,44.0607,-75.9928
"9634","2013-2014","Kings",11,2014,123,NA,NA,40.6782,-73.9442
"9635","2013-2014","Lewis",11,2014,0,NA,NA,43.7863965,-75.4426165
"9636","2013-2014","Livingston",11,2014,2,NA,NA,42.7274845,-77.7697795
"9637","2013-2014","Madison",11,2014,4,NA,NA,42.9100255,-75.6635749
"9638","2013-2014","Monroe",11,2014,24,NA,NA,43.174966,-77.639663
"9639","2013-2014","Montgomery",11,2014,0,NA,NA,42.9008912,-74.4353575
"9640","2013-2014","Nassau",11,2014,117,NA,NA,40.7506561,-73.582905
"9641","2013-2014","New york",11,2014,102,NA,NA,40.7831,-73.9712
"9642","2013-2014","Niagara",11,2014,1,NA,NA,43.203001,-78.71083
